Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
53931,2LxPZqd0ksrNGYBKh3vrhV,twocolors,Night Drive Autumn/Winter 2022/23,Heavy Metal Love,0,132000,False,0.768,0.767,5,-8.06,0,0.0358,0.194,0.0,0.121,0.457,125.029,4,house
53940,59sSq8nXYCeNzPQI9dnIMH,twocolors,EDM Gaming Music Autumn/Winter 2022,Heavy Metal Love,0,132000,False,0.768,0.767,5,-8.06,0,0.0358,0.194,0.0,0.121,0.457,125.029,4,house
53943,3TFAeWBzFdIfFWF5eLRph6,twocolors,Night Drive Autumn/Winter 2022/23,NOT YOURS - TC/TC,0,257903,False,0.718,0.853,9,-5.167,1,0.0419,0.00598,0.818,0.0676,0.134,124.014,4,house
53945,63FDsukmewLm1mFS3haA9H,twocolors,Arbeitsmusik Herbst/Winter 2022/2023,Heavy Metal Love,0,132000,False,0.768,0.767,5,-8.06,0,0.0358,0.194,0.0,0.121,0.457,125.029,4,house
53948,0fWnYPFk3Qswkg7MmM6Q8z,twocolors,Ballermann Hits Party 2023,Heavy Metal Love,0,132000,False,0.768,0.767,5,-8.06,0,0.0358,0.194,0.0,0.121,0.457,125.029,4,house
53949,0CkwGzywZ3js4Hcmb0RkQn,twocolors,Mega Hits Autumn/Fall 2022,Heavy Metal Love,3,132000,False,0.768,0.767,5,-8.06,0,0.0358,0.194,0.0,0.121,0.457,125.029,4,house
53951,5lXY6PTuWXOludKy4zDQwM,Diplo;SIDEPIECE,On My Mind,On My Mind,63,189268,False,0.771,0.731,7,-6.574,1,0.0409,0.00165,0.633,0.217,0.635,123.026,4,house
53953,6UbfuPifNmblRiaE8vQ08U,Yellow Claw;Yade Lauren,"Los Amsterdam (Remixes, Pt. 1)",Love & War - Yellow Claw G-Funk Remix,63,115546,False,0.725,0.74,8,-5.08,1,0.0323,0.00156,0.000464,0.338,0.827,92.978,4,house
53954,6UqRGwjwYL0stXbaodTxwo,Tez Cadey,Seve (Radio Edit),Seve - Radio Edit,69,210853,False,0.74,0.831,5,-7.321,1,0.0456,0.444,0.00304,0.0769,0.448,121.034,4,house
53956,7iUB3byx9Rcks8zW10JVkP,220 KID;LANY,Stupid Feelings,Stupid Feelings,68,166924,False,0.715,0.778,6,-6.546,0,0.0365,0.0152,0.0,0.121,0.756,123.954,4,house
53959,5lWUeSYO61UYgNlFlqcwYl,Nathan Dawe;KSI,Lighter (feat. KSI),Lighter (feat. KSI),65,182439,False,0.703,0.837,8,-3.606,1,0.0395,0.0214,4.45e-05,0.104,0.356,124.953,4,house
53973,19eIZmuXlBmLTha1lPHef7,Stromae;Dubdogz,Alors On Danse (DubDogz Remix),Alors On Danse - DubDogz Remix,70,168576,False,0.789,0.752,1,-4.274,0,0.164,0.027,2.69e-05,0.613,0.739,122.98,4,house
53976,4OkD8oWu6iojf76kkk9LiU,Clean Bandit;French The Kid;Rema,Sad Girls (feat. Rema) [Clean Bandit VIP Remix],Sad Girls (feat. Rema),31,163472,True,0.799,0.847,5,-7.808,1,0.0956,0.254,2.14e-05,0.339,0.529,115.016,4,house
53977,0vR2rIVORmgeKiGIgNT0fV,Calvin Harris;Tom Grennan,By Your Side (feat. Tom Grennan),By Your Side (feat. Tom Grennan),74,189671,False,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,4,house
53979,4op0sQ8BfzRsW4gGGlR7TU,Alok;Au/Ra,Side Effect (feat. Au/Ra),Side Effect (feat. Au/Ra),60,144193,False,0.727,0.712,10,-5.742,0,0.0597,0.192,0.0,0.196,0.515,123.955,4,house
53980,3dz63QjQVZy7RYPzx6l3JU,Loote;Eric Nam,Your Side Of The Bed (Remixes),Your Side Of The Bed (feat. Eric Nam),61,196160,False,0.754,0.764,8,-3.95,1,0.0312,0.144,0.0,0.294,0.929,109.919,4,house
53981,6uTCim4OGFZOauCqHWIpu9,Fedde Le Grand;Robert Falcon;Sofia Quinn,Heaven (feat. Sofia Quinn) [Club Mix],Heaven (feat. Sofia Quinn) - Club Mix,68,175773,False,0.703,0.963,11,-6.6,0,0.0515,0.00477,0.0169,0.304,0.0301,125.961,4,house
53984,1lrUQn3fJDL2DqDf1EccbZ,Disciples,House Anthems,On My Mind,3,185493,False,0.745,0.845,0,-4.028,0,0.045,0.0826,3.31e-05,0.0577,0.783,122.053,4,house
53987,6Yp3K2cy35hXnWQFE1yWrJ,The Knocks;Dragonette,Mellow Electronic Pop,Slow Song,0,253723,False,0.77,0.743,6,-3.251,1,0.0299,0.0205,0.0003,0.144,0.843,123.014,4,house
53988,03r29RsAupsanSGQJwr63j,Disciples,EDM Hits,On My Mind,0,185493,False,0.745,0.845,0,-4.028,0,0.045,0.0826,3.31e-05,0.0577,0.783,122.053,4,house
53990,3zQlPhRiCTQM6fe0lbTLtl,Disciples,Dance Dance Dance,On My Mind,0,185493,False,0.745,0.845,0,-4.028,0,0.045,0.0826,3.31e-05,0.0577,0.783,122.053,4,house
54020,55Fp4sbWAowr5iUIPNnPhP,Automatic Tasty,Sentimentalist's Choice,Praise Brigade,23,353684,False,0.732,0.919,4,-7.429,1,0.0366,0.0201,0.922,0.0795,0.813,132.996,4,idm
54024,2Dqdfa1syc2RDxjQSDFcsk,Rei Harakami,わすれもの,きえたこい,20,328666,False,0.735,0.902,5,-12.488,1,0.0436,0.011,0.852,0.0767,0.713,132.993,4,idm
54047,3sNvYKjMirVgsBGT4NM70R,Fernando Corona,Provócame,Provócame,18,152833,False,0.751,0.931,10,-3.35,1,0.118,0.199,0.0,0.0692,0.966,144.973,4,idm
54049,5qgAU5MSbGMjgauOPQVwAQ,Fernando Corona,El Corrido de La Muñeca Diamante de Rubí,El Corrido de La Muñeca Diamante de Rubí,18,152765,False,0.804,0.754,0,-4.049,1,0.0966,0.635,0.0,0.0461,0.981,116.045,3,idm
54091,3Z7v81KhZWSRrunCF4NzPs,Ceephax Acid Crew,Box Steady,Housedream,16,386094,False,0.782,0.86,9,-8.674,0,0.0451,0.00141,0.89,0.199,0.697,123.993,4,idm
54095,02JV4HqCdytDkfFwADgLeS,Vector Lovers,Electrospective,Stranger Smiled at Me,16,193761,False,0.702,0.744,4,-8.701,1,0.0335,0.258,0.898,0.117,0.115,109.012,4,idm
54097,13fo18W9EbccjcH6lenVuj,Mouse On Mars,Iaora Tahiti,Saturday Night Worldcup Fieber,19,264440,False,0.769,0.82,1,-10.917,1,0.0421,0.0419,0.935,0.216,0.848,141.98,4,idm
54119,5NC4CFZUNpnMlE8OEidYxc,Ochre,A Midsummer Nice Dream,Yugen,15,339906,False,0.725,0.73,1,-10.994,1,0.0769,0.302,0.877,0.369,0.111,98.997,4,idm
54144,6sRye2SRJbwLhacBZzNGId,Susumu Yokota,Sound Of Sky,Nothing Time,18,410106,False,0.747,0.708,6,-8.962,0,0.0364,0.631,0.873,0.0839,0.33,109.972,4,idm
54170,1EK6rySoA5FPPaoxg7MBEa,Ilkae,Pistachio Island,Penguin Offering Peanuts,15,116120,False,0.797,0.772,3,-10.13,1,0.12,0.205,0.825,0.0988,0.49,148.896,5,idm
54173,40eCxw6ykNjcc0Pr6SV4Q7,Datassette,Mannequin on the Run EP,Mannequin on the Run,16,281281,False,0.753,0.864,10,-9.087,0,0.0475,0.000466,0.947,0.171,0.781,121.975,4,idm
54180,0zW8R4isqSoK0NdedBnJ80,Ceephax Acid Crew,Box Steady,Flangeslab,14,326088,False,0.727,0.978,1,-7.284,1,0.0437,0.000694,0.781,0.115,0.333,131.005,4,idm
54192,6TkNcvZWfjQSQaUFPC0DWf,Mouse On Mars,AAI,Tools Use Tools,16,30555,False,0.814,0.834,3,-11.634,1,0.291,0.00356,0.0,0.313,0.577,132.047,4,idm
54193,2htCnal9SZWs6WTB7O7b9m,LFO,Frequencies,We Are Back,16,284973,False,0.774,0.949,0,-7.981,1,0.146,0.00344,0.004,0.0449,0.496,127.942,4,idm
54202,3Ru8iy6w6IVJOcaMVxtYz7,Preston,Betrayal,Betrayal,30,90409,True,0.773,0.763,2,-6.917,1,0.157,0.0441,5.52e-06,0.0838,0.51,85.031,4,idm
54206,7aZHrK6OPvjoln9wjQwFIU,Mokhov,Future Hope,Echo Love,13,236657,False,0.732,0.789,7,-9.376,1,0.052,0.404,0.883,0.108,0.434,107.022,4,idm
54234,7xtWdf1rVjYjcU93sUvCq0,Abfahrt Hinwil,Links Berge Rechts Seen,Links Oben,13,218906,False,0.706,0.841,5,-12.368,0,0.0557,0.13,0.767,0.333,0.824,124.009,4,idm
54248,6Ooi2EMkj9JJ7rwPzlAnHB,Plaid,Polymer,All To Get Her,15,193109,False,0.711,0.812,1,-10.101,0,0.0358,9.61e-05,0.881,0.112,0.175,105.004,5,idm
54266,46HzdWnfVk9qiyG68TPMFk,B12,"B12 Records Archive, Vol. 1",Telefone 529,14,249853,False,0.758,0.875,1,-3.344,1,0.0358,0.611,0.88,0.162,0.688,125.876,4,idm
54288,2Q9vfN92vj9TQgnN5Mq9CK,Autechre,EP7,Rpeg,16,360800,False,0.75,0.81,10,-9.04,0,0.0685,0.127,0.836,0.174,0.741,120.017,4,idm
54289,1zpJLInz6gwWPmkigI4zoc,Ceephax Acid Crew,Box Steady,Eurozone,13,483069,False,0.755,0.975,1,-4.897,1,0.0338,0.00123,0.801,0.17,0.554,133.006,4,idm
54290,4OnmluCzMDBZ76ZoaCaR2e,Kelpe,Ex-Aquarium,Shipwreck Glue,14,358960,False,0.727,0.721,4,-10.135,0,0.131,0.0103,0.601,0.107,0.287,101.959,4,idm
54299,26peBoZZ6Wr2O4p0uyhkL0,Ceephax Acid Crew,Fossil Funk EP,Fossil Funk Piano Mix - Live Studio Version,13,512500,False,0.757,0.931,1,-11.15,0,0.0638,0.109,0.91,0.0752,0.309,128.065,4,idm
54304,0BELfOcufjLMZkfPu2p7K5,LFO,LFO,LFO,40,319266,False,0.738,0.747,1,-16.897,1,0.069,0.0397,0.919,0.351,0.644,124.678,4,idm
54320,4ZRq46zsm7Fwz6dyB3hDSy,Mokhov,Halcyon Days,Midnight Love,12,275294,False,0.716,0.727,9,-3.206,0,0.0874,0.697,0.925,0.086,0.44,101.999,4,idm
54321,1h1xFDqICYyOmAkAnzGpnD,Rival Consoles,Odyssey / Sonne,Haunt,37,294548,False,0.701,0.712,5,-10.248,0,0.046,0.0354,0.858,0.405,0.284,147.413,4,idm
54324,2s6wSsFT1xOpd6EQT1Cu80,Datassette,Selected Offal,Crucifix,13,86020,False,0.773,0.729,1,-8.984,1,0.0533,0.000312,0.836,0.0776,0.732,117.963,4,idm
54336,07EqNLWY7smbjWVZGCdCgH,Susumu Yokota,Grinning Cat,King Dragonfly,14,282400,False,0.748,0.784,11,-11.714,0,0.0728,0.631,0.854,0.109,0.541,111.014,4,idm
54342,3yuSn1mX7iU35dmVqqvVPD,Luke Vibert,We Hear You,We Hear You,14,193053,False,0.802,0.812,6,-3.169,0,0.128,0.152,0.0,0.256,0.717,95.631,4,idm
54374,64ePgq9aQ8w7MHbarfwwiZ,Ceephax Acid Crew,Box Steady,Darqcyde,11,338437,False,0.788,0.863,1,-8.549,1,0.0717,0.000107,0.835,0.0453,0.485,131.004,4,idm
54383,1wb1ZXg2PXID9E9pjecsbD,Autechre,Anvil Vapre,Second Scepe,14,443000,False,0.833,0.97,8,-10.688,0,0.0665,0.0956,0.933,0.317,0.278,130.03,4,idm
54411,1ENkpHz1LU2JlH0g3HnO2W,LFO,Frequencies,LFO (Leeds Warehouse Mix),39,207960,False,0.759,0.849,10,-14.094,0,0.0663,0.0569,0.911,0.236,0.639,124.664,4,idm
54422,1LQmyPcWxfN7yih7FYUNXe,Luke Vibert,YosepH,I Love Acid,38,259026,False,0.804,0.872,6,-7.931,1,0.052,0.00595,0.521,0.211,0.856,110.409,4,idm
54436,46POHHZrPa02pimk5bbglN,Karsten Pflum;John Tejada,Revealed EP,Earthday ( John Tejada Remix ),11,385920,False,0.774,0.859,11,-9.072,0,0.0536,0.105,0.854,0.158,0.663,133.993,4,idm
54446,4jCxB08UPEgCRa1JXRNIpt,Susumu Yokota,Acid Mt.Fuji (2016 Remaster Deluxe Edition),Tanuki,12,523755,False,0.743,0.961,6,-9.085,1,0.0913,0.208,0.892,0.453,0.336,128.853,4,idm
54464,5Oq2nj5jjVoTFZngETjLSP,Datassette,Existenzmaximum - EP,Shooz Who,12,350477,False,0.748,0.856,8,-12.032,1,0.0396,0.000887,0.843,0.0619,0.502,127.995,4,idm
54488,3ZxOjtfOasnDolN3pZ8FAt,The Black Dog,Spanners,Barbola Work,13,402706,False,0.751,0.907,1,-11.562,1,0.0441,0.0272,0.854,0.359,0.924,124.009,4,idm
54503,7s7tX07Mde3ouaIf9hmvSW,Mokhov,Memories 2010-2013 Two,Hidden Love,11,288298,False,0.722,0.786,1,-7.684,1,0.0577,0.169,0.758,0.158,0.361,91.989,4,idm
54528,0jm3JDXyA61xvjyF1Zuobg,Satanicpornocultshop,Arkhaiomelisidonophunikheratos,Comment te dire adieu ?,39,161880,False,0.788,0.75,10,-7.849,0,0.0325,0.0216,0.386,0.365,0.55,122.167,4,idm
54533,4R1NAT5s9p0xoDtyqfiY75,B12,Time Tourist (Expanded Edition),Infinite Lites (Original Mix),12,407920,False,0.729,0.906,8,-7.364,0,0.0388,0.292,0.834,0.117,0.735,124.86,4,idm
54540,03tDpsGPKpKF3eoJnipLcv,Gimmik;Charles Angels,Michelangelo in Space,Powder Puff - Charles Angels Mix,11,157373,False,0.806,0.87,5,-9.775,0,0.0719,0.408,0.875,0.127,0.428,132.015,4,idm
54553,1l1SFNHNrjvibzba2myYvo,Lusine;Benoît Pioulard,Sensorimotor,Witness,34,263841,False,0.713,0.737,10,-10.735,0,0.154,0.123,0.0189,0.095,0.382,132.27,4,idm
54561,4bLzax7TSYr0k9iMnVOL5T,Datach'i,System,Sick Face,11,211240,False,0.776,0.895,2,-7.072,1,0.0709,0.0386,0.546,0.113,0.133,116.978,4,idm
54576,7179atj0EUqcfQFMB2pvVP,Bitstream,Crab Nebula/ Stream One,Crab Nebula,10,300986,False,0.706,0.917,10,-9.231,1,0.059,0.33,0.843,0.266,0.642,120.047,4,idm
54579,1JENUFFWDSsm9BS5axn9kn,Kero;Kyle Hall,We Love... Detroit (Compiled by Derrick May & Jimmy Edgar),Zug Island,9,247882,False,0.708,0.746,6,-9.046,0,0.0341,0.00613,0.811,0.1,0.318,125.994,4,idm
54594,4hbVONUA90CyEFLrPnuVoj,Lusine,Lucky Numbers,Push,12,324266,False,0.793,0.761,11,-9.848,0,0.044,0.00331,0.884,0.111,0.873,130.003,4,idm
54615,6fOqGhUALwNp2W5sjtNXjY,Arovane,Modul,Modul 1,10,336457,False,0.796,0.896,11,-13.096,0,0.0567,0.241,0.871,0.0654,0.283,119.992,4,idm
54625,2qBW7Cf82nlvK795quvLD7,Ceephax Acid Crew,Box Steady,Fossil Funk,10,349767,False,0.751,0.957,1,-6.472,0,0.0466,0.0242,0.803,0.257,0.926,129.006,4,idm
54634,49yxLM68uEvqVvK4av7cXH,Ceephax Acid Crew,Box Steady,Newsround,11,441666,False,0.711,0.907,1,-8.771,1,0.0439,0.192,0.851,0.11,0.285,123.987,4,idm
54638,6RrrUelaYY1py4TV9CrygA,Ceephax Acid Crew,Box Steady,Waltzacid,10,465721,False,0.724,0.904,8,-6.742,0,0.0487,0.209,0.87,0.585,0.766,122.002,4,idm
54640,0Aj7tHcuodhLm9hfGtVHWg,Ceephax Acid Crew,Byron's Ballads,Sneaker,9,516679,False,0.806,0.911,11,-7.672,0,0.0585,0.000979,0.885,0.0995,0.325,124.314,4,idm
54641,0XyI7XmPhYUfwppz23RNPB,Luke Vibert,GRIT.,Afterning,12,291864,False,0.792,0.76,0,-12.015,1,0.0601,0.000457,0.888,0.0733,0.275,116.16,4,idm
54642,6MS2Kie4AHd9BAgvvCpFtn,Luke Vibert,YosepH,Harmonic,12,273933,False,0.754,0.867,8,-6.718,0,0.0482,0.00225,0.535,0.0689,0.573,104.757,4,idm
54644,2t6FatrvXiVuAEQuQ8ZL7c,Luke Vibert,Luke Vibert presents Rave Hop,Styles,12,214967,False,0.859,0.777,3,-3.168,1,0.0384,0.0553,0.012,0.673,0.967,97.995,4,idm
54649,3NHcJ4GO4Mg6FLCQtChudf,Luke Vibert,Luke Vibert Presents UK Garave Vol. 1,Everybody - Original Mix,12,274159,False,0.727,0.891,10,-7.218,0,0.0402,0.00204,0.519,0.114,0.629,127.01,4,idm
54669,2fJEhigKyt5otsVYQCk4Rn,LFO,LFO,Mentok 1,12,271160,False,0.747,0.945,1,-17.033,1,0.0603,0.0668,0.947,0.0756,0.686,124.012,4,idm
54672,0zNnrjAohPi8ghYD3t5HIX,Susumu Yokota,Symbol,Song Of The Sleeping Forest,37,259693,False,0.82,0.702,7,-10.176,1,0.046,0.846,0.867,0.175,0.786,106.595,4,idm
54683,5ylj6BzNbDXAhGyNehYD7n,Autechre,Anti,Djarum,12,439773,False,0.741,0.991,1,-9.009,1,0.0628,0.342,0.186,0.103,0.272,150.027,4,idm
54689,4w1xDSt2mWjXWc8fHgaxmZ,alva noto;Anne-James Chaton,Unieqav,Uni Dna,10,350453,False,0.785,0.702,8,-10.806,1,0.0664,0.00524,0.827,0.0822,0.223,125.944,4,idm
54690,03hLV9DZlvxJH4zJwoIDHg,LFO,Frequencies,Mentok 1,11,258040,False,0.786,0.848,1,-9.752,1,0.0799,0.000313,0.651,0.0943,0.755,124.973,4,idm
54694,26023kpDFJqUNI8ZzStB2K,Mouse On Mars,Niun Niggung,Yippie,11,231066,False,0.747,0.751,10,-12.122,0,0.0839,0.151,0.86,0.0567,0.96,167.041,4,idm
54714,6ApQUXDhO9qcqVz6Q4OCJY,Datassette,Existenzmaximum - EP,Holiday 88,10,282125,False,0.713,0.707,4,-14.87,0,0.0511,0.0827,0.879,0.151,0.38,120.996,4,idm
54726,3OA4Ulq2CAe4u4D3xKIzz3,Bogdan Raczynski,Rave 'Till You Cry,220 s2c,10,142240,False,0.708,0.895,1,-5.795,1,0.044,9.54e-05,0.896,0.106,0.372,164.992,4,idm
54738,5rUy8K8zM2kcBvvxqW8TCh,Autechre,EP7,Left Blank,12,400266,False,0.738,0.704,11,-12.475,0,0.0676,0.0124,0.866,0.0678,0.159,137.023,3,idm
54741,28hyx9w8gWqRomyF4M0gY4,Datassette,Mannequin on the Run EP,Metropolis Light Transport,9,302928,False,0.715,0.758,0,-8.147,1,0.0324,0.00132,0.875,0.0559,0.683,131.018,4,idm
54760,2qhHIJrJvuy945slC76NQq,Bogdan Raczynski,Rave 'Till You Cry,220 s1c,10,143080,False,0.739,0.987,1,-8.935,1,0.335,0.394,0.0535,0.93,0.0395,164.94,4,idm
54766,4w3FPECIflGtdHGorP8B65,Ametsub,The Nothings of The North,Time For Trees,9,362626,False,0.83,0.881,4,-8.867,0,0.0528,0.159,0.706,0.0388,0.512,117.004,4,idm
54823,4Asges45UB5r45FSWuUhiw,Kelpe,Ex-Aquarium,Stop Parching Yourself,11,48093,False,0.72,0.738,8,-11.084,1,0.0938,0.276,0.927,0.106,0.548,95.995,4,idm
54825,1eyQlEu1FIVPMUfEldssSm,Richard Devine,Risp LP,Varseop,10,246000,False,0.726,0.731,1,-7.431,1,0.192,0.00414,0.668,0.116,0.229,149.891,4,idm
54836,1Tn5WIKy9ahFI1apgCjkVH,Telefon Tel Aviv,Fahrenheit Fair Enough,What's the Use of Feet If You Haven't Got Legs? - Archive '99,11,223046,False,0.719,0.823,11,-9.629,0,0.179,0.0475,0.732,0.116,0.209,119.952,4,idm
54848,2F4O9kXUwLXzOL39jI19kh,Plaid,Trainer,Scoobs In Columbia,11,334893,False,0.702,0.996,10,-7.349,0,0.0415,0.0746,0.818,0.298,0.693,118.128,4,idm
54882,5q9M347AOp7oOI5jmJnQyz,Luke Vibert,Unitary Covert Sonic Procedures II,Batter Bits,10,249430,False,0.794,0.949,5,-4.622,0,0.0474,2.41e-05,0.886,0.0698,0.767,129.994,4,idm
54885,4Vo4decgmNGWUfQMIBSCX0,Susumu Yokota,zero,Could Heaven Ever Be Like This,10,316200,False,0.742,0.924,7,-6.351,1,0.043,0.00228,0.7,0.18,0.69,125.988,4,idm
54886,7t1O1Y3voFIrNh1ItNNc73,Susumu Yokota,Sound Of Sky,Sky Blue,11,393160,False,0.733,0.878,6,-8.96,0,0.042,0.00355,0.887,0.0984,0.665,126.028,4,idm
54888,2m2dTAwZAROXJnsQLtwvEf,Luke Vibert,YosepH,Stan D'infamy,10,196586,False,0.758,0.848,10,-5.663,0,0.0563,0.00465,0.773,0.324,0.678,116.008,4,idm
54891,1iLFrHWx2CdWb1MrxM74Ek,Luke Vibert,Luke Vibert presents Rave Hop,Attention,10,217649,False,0.788,0.93,4,-4.437,0,0.0517,0.000968,0.116,0.0852,0.5,99.995,4,idm
54892,5pn9cMaLEyGV5IaooCc0xb,Susumu Yokota,Acid Mt.Fuji (2016 Remaster Deluxe Edition),F,10,560510,False,0.71,0.882,7,-8.721,1,0.0915,0.0245,0.819,0.323,0.55,125.486,4,idm
54895,4oZDIVkNAeCtDoAVlhS8WC,Luke Vibert,Luke Vibert presents Rave Hop,Power Blast,10,186319,False,0.738,0.903,8,-2.402,0,0.0471,0.00107,0.891,0.0383,0.888,104.005,4,idm
54896,0yp7a4bEt2ERzKV1DmXdBx,Luke Vibert,Luke Vibert presents Rave Hop,Brain Rush,10,194127,False,0.858,0.831,1,-5.459,1,0.154,0.00602,0.0434,0.0425,0.434,99.991,4,idm
54898,39iYN3pRcpopA4ZpMHgyTU,Luke Vibert,Luke Vibert Presents UK Garave Vol. 1,U Can't Touch Dat - Original Mix,11,288108,False,0.831,0.961,11,-5.241,0,0.157,0.0685,0.849,0.214,0.422,124.993,4,idm
54901,5E4jJga8yVK2CgXExQDnKi,Seekae;Cassius Select,Test & Recognise (Remixes),Test & Recognise - Cassius Select Remix,29,343030,False,0.742,0.734,0,-6.306,0,0.1,0.388,0.142,0.111,0.45,127.987,4,idm
54930,54RJfMcbBbNoc0s1bDCXNT,Skurken;Pede B,De Kalder Mig Skurken,Slidte Mure,9,199680,False,0.765,0.722,2,-7.546,0,0.265,0.186,0.0,0.146,0.366,95.008,4,idm
54935,0dkP7oPRLehcfAEGIvDk91,Ilkae,Pistachio Island,Tev-Lev,9,44640,False,0.716,0.96,5,-13.311,1,0.0762,0.000563,0.937,0.0943,0.94,172.303,4,idm
54960,6Ap1XzVdHAxBHVo1RVGz97,Gimmik,Who Is Num Num?,Hi-Num 4.1,8,316291,False,0.714,0.882,10,-9.325,0,0.0657,0.102,0.863,0.165,0.479,122.912,4,idm
54982,3JIr1H6SDv5nsoIZODjoJy,Mouse On Mars,Autoditacker,Scat,10,295040,False,0.877,0.704,1,-10.23,1,0.0694,0.437,0.85,0.0662,0.95,129.011,4,idm
54994,0X1fQSQYSY5cMA1560LJvj,LFO,Frequencies,Groovy Distortion,10,209000,False,0.813,0.828,11,-10.84,0,0.0488,0.261,0.896,0.101,0.571,130.271,4,idm
54999,6uOuraEKAEs08MNGoIoH90,Fernando Corona,Vas A Volver de Rodillas (Te Guste o No),Vas A Volver de Rodillas (Te Guste o No),9,174557,False,0.714,0.851,2,-4.017,1,0.0513,0.497,0.0,0.318,0.831,128.977,3,idm
55059,3OLFqbd9ZeVjaUKTiaLsD6,Pritam;Javed Ali;Irshan Ashraf;Shadab,Tum Mile (Original Motion Picture Soundtrack),Tu Hi Haqeeqat,65,302026,False,0.705,0.744,4,-5.416,0,0.0341,0.582,0.0,0.2,0.706,115.959,4,indian
55065,1EjxJHY9A6LMOlvyZdwDly,Pritam;Neeraj Shridhar,Tum Mile (Original Motion Picture Soundtrack),Tum Mile,66,343786,False,0.738,0.798,0,-6.663,1,0.0334,0.32,5.15e-06,0.31,0.793,123.01,4,indian
55077,6WediUhXDfm8FR3wlM0r3G,Pritam;Mika Singh;Shefali Alvares,Desi Boyz,Subha Hone Na De,66,288696,False,0.727,0.9,8,-4.529,1,0.0452,0.0805,0.0464,0.154,0.505,131.97,4,indian
55083,4eu27jAU2bbnyHUC3G75U8,Pritam;Benny Dayal;Shefali Alvares,Yeh Jawaani Hai Deewani,Badtameez Dil,65,252760,False,0.806,0.932,2,-2.228,0,0.0684,0.24,0.0,0.216,0.792,106.021,4,indian
55096,4Xba44w0LihzNJj1xgjs8J,Pritam;Yo Yo Honey Singh;Armaan Malik;Shashwat Singh;Amitabh Bhattacharya,"De Taali (From ""Bhool Bhulaiyaa 2"")","De Taali (From ""Bhool Bhulaiyaa 2"")",67,210163,False,0.818,0.899,1,-3.667,1,0.117,0.157,0.0,0.0725,0.736,120.016,4,indian
55113,6CCV7FeYgEQ7Ekbes6B36Q,Pritam;Neeraj Shridhar,Bhool Bhulaiyaa,Bhool Bhulaiyaa,61,325033,False,0.843,0.9,5,-4.602,0,0.0375,0.31,3.09e-05,0.0576,0.89,108.015,4,indian
55119,7pTYN6Gxy3MOibdXmkzc5V,Pritam;Neeraj Shridhar;Harshdeep Kaur,Desi Boyz,Jhak Maar Ke,62,233302,False,0.8,0.904,3,-5.101,1,0.0628,0.238,3.34e-06,0.107,0.714,95.04,4,indian
55122,18e3XXYCv4Tx8uUl1mP3CN,Pritam;Vishal Dadlani;Shalmali Kholgade,Yeh Jawaani Hai Deewani,Balam Pichkari,64,288902,False,0.732,0.944,0,-4.115,1,0.09,0.209,0.0,0.401,0.957,120.02,4,indian
55124,1rEVydQSe04NJUqyyEyeEq,Pritam;Akhtar Chinnal,Phantom,Afghan Jalebi (Film Version),63,224206,False,0.84,0.884,0,-3.217,1,0.334,0.427,0.0,0.0885,0.972,118.007,4,indian
55132,2xy57NLEmzuQQeBRORdaOq,Maikkis,Kosandra,Kosandra - Remix,61,178561,False,0.707,0.921,7,-3.323,1,0.0738,0.135,0.0,0.0371,0.547,99.994,4,indian
55145,4sNiMTu47WkUgW87qeUlWF,Nusrat Fateh Ali Khan;Rahat Fateh Ali Khan,Baadshaho,Mere Rashke Qamar,65,220382,False,0.718,0.83,4,-5.488,0,0.0505,0.404,2.5e-05,0.124,0.771,105.012,4,indian
55157,2iXVckhPy7tP0wV9DvlrjZ,Pritam;Mika Singh,Jab We Met,Mauja Hi Mauja,61,245099,False,0.738,0.873,2,-5.659,1,0.107,0.075,0.0294,0.225,0.484,104.982,4,indian
55172,4kUWdUJZnxWMxY31AzorKa,Pritam;Abhijeet;Sowmya Raoh;Sameer,Dhoom,Dilbara,59,272169,False,0.87,0.747,6,-5.971,0,0.118,0.251,0.0,0.0532,0.817,130.032,4,indian
55185,5YY8EsBdUYAg1NJQIvgCEj,Pritam;Rekha Bhardwaj;Vishal Dadlani,Yeh Jawaani Hai Deewani,Ghagra,60,304307,False,0.706,0.919,8,-5.21,1,0.174,0.223,0.0,0.319,0.701,101.94,4,indian
55189,5FihcmME7NlwW8KbYOaHVH,Pritam;Arijit Singh;Badshah;Jonita Gandhi;Nakash Aziz,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],The Breakup Song,60,252631,False,0.818,0.93,11,-2.982,1,0.247,0.33,0.0,0.658,0.831,113.988,4,indian
55193,77ry49b6wnFaizfe6rFPhe,Pritam;Yo Yo Honey Singh;Armaan Malik;Shashwat Singh;Amitabh Bhattacharya,Bhool Bhulaiyaa 2,De Taali,59,210163,False,0.818,0.899,1,-3.667,1,0.117,0.157,0.0,0.0725,0.736,120.016,4,indian
